8.0,2.0,0.0,-2.0,-12.0,15.0,6.0,0.0,0.0,1.0,1.0,2.0,-2.0,8.0,4.0,19.0,-11.0,-4.0,-7.0,-5.0,12.0,-36.0,-8.0,-8.0,-4.0,0.0,1.0,-1.0,-10.0,4.0,-5.0,-9.0,2.0,-2.0,-1.0,1.0,9.0,22.0,0.0,8.0,-5.0,-3.0,-4.0,-6.0,-5.0,-51.0,0.0,-6.0,15.0,-6.0,-1.0,4.0,18.0,39.0,-1.0,2.0,-1.0,3.0,2.0,0.0,-6.0,19.0,2.0,13.0,3
-15.0,-5.0,0.0,-4.0,-1.0,-10.0,-4.0,-20.0,32.0,5.0,2.0,1.0,-4.0,-9.0,2.0,6.0,-19.0,-2.0,-4.0,-3.0,10.0,32.0,-7.0,1.0,5.0,0.0,1.0,1.0,-6.0,-14.0,5.0,2.0,-8.0,-2.0,-2.0,0.0,4.0,-3.0,-6.0,-2.0,-12.0,-1.0,-1.0,3.0,1.0,11.0,3.0,-7.0,4.0,-1.0,-3.0,-2.0,10.0,9.0,5.0,-6.0,2.0,0.0,-1.0,0.0,-13.0,-15.0,-13.0,0.0,3
0.0,0.0,0.0,4.0,36.0,85.0,9.0,-1.0,1.0,5.0,5.0,0.0,-5.0,-16.0,4.0,9.0,-8.0,-1.0,-2.0,-4.0,-6.0,-62.0,-9.0,-13.0,0.0,1.0,4.0,2.0,10.0,52.0,4.0,-4.0,1.0,-2.0,-1.0,-1.0,8.0,4.0,1.0,-4.0,-1.0,-3.0,-4.0,-2.0,21.0,6.0,-2.0,20.0,2.0,5.0,3.0,4.0,-14.0,-15.0,11.0,9.0,-10.0,-6.0,-8.0,-8.0,-2.0,-13.0,-10.0,-8.0,3
-5.0,0.0,0.0,-3.0,-13.0,-30.0,-8.0,-10.0,-2.0,-1.0,-1.0,3.0,11.0,8.0,5.0,-12.0,-8.0,3.0,2.0,0.0,-12.0,1.0,-1.0,-15.0,-24.0,-13.0,-7.0,1.0,5.0,17.0,1.0,-7.0,69.0,7.0,2.0,-1.0,-20.0,-47.0,5.0,34.0,-4.0,0.0,-2.0,-5.0,-14.0,18.0,-1.0,-10.0,-2.0,-1.0,1.0,2.0,12.0,59.0,13.0,4.0,-6.0,3.0,2.0,2.0,12.0,4.0,-4.0,-10.0,3
-14.0,-4.0,-3.0,-3.0,-6.0,-11.0,-9.0,-14.0,1.0,-3.0,-3.0,-1.0,10.0,21.0,4.0,1.0,3.0,5.0,3.0,-2.0,-24.0,-24.0,-4.0,-5.0,0.0,-5.0,-5.0,-7.0,-4.0,-57.0,-9.0,15.0,-7.0,1.0,3.0,7.0,14.0,67.0,9.0,7.0,7.0,5.0,6.0,5.0,-15.0,-6.0,-4.0,2.0,-16.0,-4.0,-2.0,-1.0,21.0,6.0,-9.0,-9.0,8.0,3.0,0.0,-2.0,1.0,2.0,-2.0,-8.0,3
-12.0,-3.0,-3.0,0.0,-19.0,-30.0,7.0,18.0,0.0,-5.0,-5.0,1.0,26.0,33.0,-5.0,-16.0,9.0,-5.0,-6.0,-9.0,-15.0,-56.0,-20.0,1.0,-36.0,6.0,4.0,4.0,-14.0,-37.0,20.0,3.0,35.0,1.0,-1.0,-5.0,11.0,51.0,-9.0,-4.0,-6.0,-7.0,-6.0,-6.0,6.0,11.0,12.0,-5.0,4.0,-2.0,-1.0,2.0,-13.0,-37.0,4.0,9.0,6.0,-2.0,2.0,1.0,-39.0,-9.0,-7.0,-8.0,3
-32.0,0.0,0.0,-2.0,1.0,-25.0,-9.0,-4.0,-5.0,-3.0,-3.0,-2.0,-12.0,-27.0,-14.0,-2.0,12.0,3.0,7.0,5.0,-12.0,33.0,20.0,10.0,18.0,5.0,3.0,5.0,9.0,17.0,8.0,-8.0,-12.0,-5.0,-5.0,-4.0,20.0,-6.0,0.0,-12.0,9.0,4.0,4.0,-6.0,-60.0,-75.0,-14.0,19.0,-13.0,-3.0,-5.0,-4.0,30.0,-1.0,-5.0,12.0,-1.0,-3.0,0.0,-1.0,12.0,26.0,7.0,6.0,3
21.0,4.0,-5.0,-8.0,-19.0,-76.0,-16.0,-12.0,-14.0,11.0,6.0,9.0,23.0,74.0,18.0,-2.0,10.0,-3.0,-2.0,4.0,18.0,33.0,-5.0,-12.0,-8.0,-5.0,0.0,-1.0,-9.0,42.0,10.0,4.0,-22.0,-3.0,-2.0,-1.0,3.0,-34.0,-8.0,-9.0,2.0,-2.0,-3.0,-3.0,-6.0,-56.0,-6.0,-5.0,19.0,8.0,8.0,5.0,16.0,44.0,16.0,10.0,-7.0,-1.0,-2.0,2.0,7.0,-19.0,-14.0,-17.0,3
8.0,3.0,0.0,2.0,2.0,38.0,8.0,10.0,9.0,-2.0,-2.0,0.0,-6.0,16.0,4.0,-15.0,-13.0,-8.0,-2.0,-6.0,20.0,35.0,-8.0,-13.0,4.0,-3.0,-2.0,-6.0,23.0,-15.0,-3.0,4.0,-7.0,-1.0,0.0,0.0,-17.0,5.0,5.0,-1.0,-9.0,-8.0,-5.0,-6.0,2.0,-43.0,-12.0,-8.0,-28.0,-4.0,-7.0,-8.0,-12.0,-19.0,-6.0,0.0,41.0,7.0,-1.0,-3.0,-20.0,-85.0,-19.0,6.0,3
-8.0,-3.0,5.0,8.0,17.0,37.0,18.0,9.0,3.0,5.0,-1.0,-1.0,13.0,38.0,6.0,-5.0,-13.0,-5.0,-8.0,-12.0,-24.0,-99.0,-19.0,-4.0,3.0,1.0,5.0,7.0,7.0,8.0,3.0,-6.0,-7.0,-3.0,-4.0,-4.0,11.0,7.0,-2.0,-7.0,-2.0,-3.0,-3.0,-2.0,-18.0,-65.0,-20.0,-5.0,7.0,11.0,7.0,7.0,4.0,36.0,19.0,10.0,-4.0,-4.0,-6.0,-7.0,3.0,-17.0,-4.0,12.0,3
18.0,1.0,2.0,4.0,-14.0,23.0,2.0,-30.0,-19.0,-12.0,-2.0,-7.0,12.0,-5.0,-10.0,-1.0,10.0,0.0,-2.0,2.0,10.0,-18.0,-12.0,-4.0,-32.0,-6.0,-1.0,-4.0,-3.0,55.0,20.0,6.0,-1.0,5.0,2.0,1.0,-12.0,-14.0,4.0,-9.0,-6.0,-3.0,-1.0,-2.0,-8.0,-23.0,-8.0,-2.0,6.0,1.0,-1.0,2.0,0.0,37.0,-1.0,-5.0,10.0,2.0,-1.0,-1.0,-5.0,21.0,1.0,7.0,3
-13.0,0.0,-2.0,-1.0,11.0,-33.0,-1.0,-3.0,0.0,-3.0,-2.0,1.0,3.0,35.0,4.0,-8.0,-3.0,-3.0,0.0,2.0,-2.0,-12.0,2.0,1.0,7.0,-1.0,-4.0,0.0,10.0,18.0,-7.0,0.0,-4.0,1.0,2.0,2.0,2.0,-19.0,3.0,6.0,9.0,8.0,5.0,8.0,-11.0,40.0,13.0,10.0,6.0,-2.0,-1.0,2.0,13.0,17.0,7.0,4.0,-9.0,4.0,-1.0,-1.0,4.0,29.0,9.0,21.0,3
-17.0,-7.0,-4.0,1.0,0.0,-15.0,-8.0,-12.0,4.0,-5.0,-7.0,-13.0,-17.0,-62.0,-26.0,-8.0,-4.0,1.0,4.0,6.0,24.0,88.0,2.0,7.0,36.0,4.0,2.0,0.0,-8.0,-11.0,7.0,3.0,-13.0,-9.0,-5.0,-6.0,0.0,-24.0,-11.0,0.0,6.0,5.0,5.0,7.0,15.0,73.0,20.0,-3.0,-25.0,-9.0,-9.0,-14.0,-4.0,-28.0,-19.0,-1.0,5.0,6.0,-2.0,-5.0,13.0,-14.0,-3.0,-7.0,3
5.0,-7.0,5.0,6.0,-22.0,3.0,6.0,17.0,-1.0,2.0,2.0,0.0,6.0,-20.0,-6.0,-9.0,-8.0,-11.0,-6.0,-5.0,-13.0,-41.0,-6.0,0.0,-15.0,-2.0,-2.0,5.0,29.0,14.0,-2.0,-14.0,10.0,5.0,-5.0,-4.0,-2.0,65.0,1.0,-5.0,-3.0,1.0,2.0,5.0,7.0,32.0,26.0,4.0,0.0,3.0,3.0,4.0,-7.0,-4.0,2.0,5.0,-7.0,0.0,-2.0,-5.0,-3.0,-74.0,-15.0,-3.0,3
3.0,-1.0,-4.0,-3.0,-13.0,24.0,-3.0,-1.0,9.0,2.0,-1.0,2.0,12.0,14.0,3.0,1.0,-15.0,-2.0,-1.0,-4.0,-11.0,-24.0,-2.0,0.0,9.0,-4.0,-1.0,0.0,22.0,19.0,-5.0,2.0,1.0,1.0,1.0,2.0,15.0,-37.0,-4.0,1.0,-5.0,2.0,0.0,4.0,0.0,30.0,6.0,8.0,5.0,3.0,-1.0,-2.0,-10.0,-35.0,-4.0,7.0,-18.0,-4.0,-1.0,-1.0,10.0,44.0,-5.0,-10.0,3
6.0,-2.0,4.0,4.0,-3.0,-10.0,14.0,1.0,-8.0,-9.0,-4.0,-8.0,-10.0,-70.0,-20.0,-4.0,11.0,4.0,1.0,6.0,14.0,19.0,16.0,27.0,2.0,-3.0,0.0,-3.0,-10.0,-28.0,6.0,-24.0,-12.0,9.0,4.0,6.0,13.0,29.0,12.0,14.0,-5.0,-3.0,-3.0,0.0,2.0,-19.0,-9.0,-3.0,-8.0,-6.0,-6.0,-7.0,6.0,3.0,-13.0,-11.0,8.0,3.0,1.0,-5.0,-40.0,-61.0,-8.0,10.0,3
-1.0,-2.0,-2.0,1.0,34.0,94.0,12.0,-8.0,-9.0,0.0,-3.0,-1.0,-26.0,-40.0,-1.0,-3.0,-4.0,-1.0,-4.0,-5.0,0.0,-12.0,-8.0,-15.0,4.0,7.0,5.0,9.0,5.0,48.0,22.0,19.0,-1.0,-3.0,-3.0,1.0,0.0,-53.0,-13.0,-6.0,4.0,-4.0,-6.0,-9.0,6.0,3.0,-10.0,2.0,-1.0,2.0,-1.0,-6.0,-20.0,-31.0,-5.0,-8.0,-18.0,-11.0,-2.0,-5.0,6.0,-12.0,-5.0,-16.0,3
12.0,0.0,1.0,1.0,-2.0,17.0,-3.0,3.0,-6.0,1.0,0.0,2.0,-9.0,-3.0,14.0,24.0,-2.0,-3.0,-1.0,-1.0,-7.0,-16.0,-3.0,4.0,-7.0,0.0,0.0,1.0,29.0,48.0,-3.0,-16.0,5.0,2.0,-3.0,-5.0,-23.0,-86.0,-9.0,-3.0,0.0,1.0,0.0,-1.0,-4.0,-42.0,-6.0,-7.0,1.0,1.0,2.0,4.0,5.0,22.0,7.0,-1.0,-1.0,-3.0,-3.0,-3.0,-7.0,2.0,5.0,8.0,3
32.0,1.0,-1.0,-2.0,11.0,32.0,6.0,23.0,-7.0,4.0,0.0,-3.0,-7.0,-16.0,-13.0,-13.0,-2.0,-9.0,0.0,4.0,16.0,59.0,16.0,6.0,9.0,-2.0,-2.0,-3.0,-3.0,-12.0,-16.0,-2.0,-21.0,-2.0,-2.0,-1.0,15.0,0.0,3.0,-13.0,9.0,5.0,4.0,-1.0,-10.0,-7.0,11.0,10.0,-2.0,1.0,-3.0,0.0,-13.0,-23.0,-9.0,-2.0,-10.0,-2.0,-2.0,0.0,4.0,32.0,6.0,-12.0,3
13.0,0.0,-1.0,-4.0,4.0,-6.0,1.0,22.0,2.0,-3.0,0.0,0.0,1.0,15.0,-4.0,-11.0,-16.0,0.0,-1.0,-4.0,12.0,-33.0,-21.0,-17.0,13.0,5.0,4.0,8.0,1.0,5.0,13.0,12.0,-8.0,12.0,-1.0,-2.0,-10.0,-21.0,-4.0,-8.0,1.0,-4.0,-1.0,-1.0,12.0,23.0,7.0,2.0,13.0,1.0,-2.0,-4.0,-17.0,-57.0,-7.0,-3.0,-27.0,2.0,0.0,2.0,19.0,-24.0,-7.0,-4.0,3
-2.0,-5.0,-3.0,1.0,4.0,77.0,-4.0,-10.0,5.0,0.0,0.0,0.0,-3.0,-11.0,1.0,4.0,8.0,-1.0,-2.0,0.0,-16.0,-27.0,-4.0,3.0,2.0,1.0,1.0,-5.0,-6.0,3.0,6.0,7.0,-7.0,-3.0,0.0,3.0,25.0,59.0,9.0,-8.0,-10.0,-3.0,-1.0,1.0,9.0,0.0,1.0,-21.0,3.0,0.0,1.0,-1.0,-9.0,-11.0,1.0,4.0,-5.0,-2.0,-1.0,-1.0,-9.0,-11.0,-1.0,7.0,3
24.0,-3.0,-2.0,-7.0,-17.0,-28.0,-6.0,2.0,-8.0,-4.0,-7.0,-8.0,12.0,15.0,-16.0,-8.0,18.0,5.0,6.0,7.0,3.0,62.0,16.0,7.0,3.0,10.0,-1.0,1.0,-15.0,-18.0,-8.0,4.0,-19.0,-2.0,-3.0,-5.0,-8.0,-37.0,0.0,-10.0,-10.0,-3.0,-4.0,-7.0,8.0,-27.0,-6.0,1.0,-2.0,1.0,-5.0,-4.0,33.0,40.0,-2.0,11.0,-7.0,-7.0,2.0,1.0,-19.0,63.0,11.0,-10.0,3
6.0,2.0,4.0,2.0,-4.0,-32.0,0.0,-8.0,2.0,2.0,1.0,3.0,4.0,2.0,-2.0,-5.0,-8.0,-5.0,-5.0,-9.0,-5.0,-22.0,-7.0,10.0,3.0,-3.0,-6.0,-5.0,6.0,-54.0,-21.0,1.0,-1.0,4.0,5.0,6.0,14.0,78.0,19.0,-5.0,-2.0,0.0,3.0,3.0,1.0,-30.0,13.0,13.0,-7.0,-5.0,-3.0,-4.0,-16.0,26.0,-4.0,-11.0,21.0,-1.0,-1.0,1.0,7.0,-45.0,-9.0,8.0,3
-12.0,-4.0,-2.0,-1.0,1.0,11.0,-3.0,-1.0,11.0,8.0,5.0,4.0,1.0,-2.0,-3.0,-5.0,1.0,2.0,1.0,5.0,11.0,0.0,14.0,5.0,-3.0,-8.0,-1.0,-3.0,-11.0,-6.0,-6.0,0.0,-11.0,5.0,-5.0,-6.0,16.0,-19.0,-23.0,-15.0,3.0,4.0,5.0,9.0,-10.0,69.0,25.0,9.0,3.0,0.0,4.0,3.0,9.0,-14.0,2.0,-6.0,0.0,-3.0,-3.0,-3.0,-9.0,-22.0,0.0,-6.0,3
-5.0,-1.0,2.0,1.0,-5.0,-40.0,-9.0,2.0,10.0,-5.0,-8.0,-5.0,13.0,20.0,-7.0,5.0,2.0,1.0,-1.0,-1.0,-1.0,54.0,-1.0,-10.0,11.0,6.0,3.0,3.0,-5.0,1.0,11.0,5.0,-3.0,-7.0,-5.0,-4.0,-17.0,-45.0,-2.0,-1.0,-7.0,-3.0,-2.0,0.0,-1.0,-26.0,-14.0,-10.0,-1.0,-1.0,0.0,3.0,4.0,-8.0,4.0,19.0,0.0,-2.0,-1.0,-1.0,19.0,34.0,2.0,5.0,3
-7.0,-7.0,-9.0,-9.0,9.0,-64.0,-18.0,-12.0,1.0,6.0,10.0,6.0,-56.0,18.0,23.0,17.0,27.0,5.0,3.0,-2.0,-4.0,-25.0,-1.0,-6.0,-1.0,1.0,3.0,7.0,23.0,31.0,4.0,10.0,2.0,-1.0,-3.0,-5.0,-13.0,-43.0,-13.0,-2.0,-9.0,-9.0,-11.0,-16.0,-1.0,-77.0,-29.0,-22.0,3.0,-1.0,-1.0,0.0,-5.0,12.0,4.0,1.0,-7.0,5.0,7.0,8.0,3.0,27.0,14.0,1.0,3
4.0,2.0,2.0,0.0,-7.0,-8.0,11.0,-7.0,18.0,-3.0,-4.0,-4.0,0.0,-13.0,-19.0,-6.0,-11.0,-2.0,-1.0,-3.0,2.0,-7.0,-2.0,13.0,-2.0,-5.0,-5.0,-6.0,6.0,-49.0,-9.0,-16.0,2.0,5.0,7.0,12.0,-7.0,42.0,13.0,24.0,-7.0,0.0,-1.0,0.0,1.0,16.0,6.0,-2.0,4.0,-1.0,-1.0,-1.0,0.0,-27.0,-5.0,-8.0,12.0,3.0,-2.0,-2.0,-4.0,0.0,-5.0,-2.0,3
-9.0,-13.0,-7.0,-9.0,-2.0,-37.0,0.0,17.0,-20.0,-4.0,-4.0,-1.0,29.0,59.0,0.0,-8.0,0.0,6.0,8.0,4.0,-22.0,-25.0,8.0,1.0,4.0,-2.0,0.0,0.0,-10.0,-11.0,0.0,4.0,6.0,-1.0,-2.0,-2.0,-9.0,-46.0,-5.0,-7.0,2.0,-2.0,-3.0,-2.0,7.0,22.0,2.0,6.0,-16.0,-8.0,-6.0,-4.0,10.0,-1.0,-7.0,-12.0,-10.0,-1.0,-3.0,-4.0,-1.0,3.0,1.0,-8.0,3
3.0,2.0,5.0,3.0,-5.0,-12.0,3.0,3.0,-11.0,-6.0,-2.0,4.0,21.0,13.0,6.0,29.0,14.0,2.0,4.0,0.0,-18.0,21.0,6.0,1.0,14.0,1.0,-3.0,-1.0,-8.0,-13.0,3.0,-8.0,-3.0,-3.0,-6.0,0.0,30.0,62.0,-10.0,2.0,-7.0,7.0,0.0,-8.0,-20.0,-87.0,-12.0,-7.0,1.0,0.0,1.0,8.0,16.0,86.0,22.0,-6.0,-11.0,-2.0,-1.0,-4.0,-6.0,20.0,-4.0,-1.0,3
-4.0,5.0,1.0,6.0,-6.0,21.0,10.0,11.0,-15.0,4.0,5.0,8.0,8.0,49.0,10.0,-16.0,-6.0,-12.0,-7.0,-9.0,3.0,-40.0,-18.0,0.0,-8.0,-5.0,-3.0,-8.0,-27.0,-72.0,-10.0,-2.0,5.0,-2.0,-3.0,-7.0,-7.0,16.0,2.0,-20.0,4.0,6.0,7.0,11.0,13.0,86.0,17.0,7.0,0.0,4.0,-2.0,1.0,-9.0,-40.0,3.0,5.0,-6.0,-3.0,-7.0,-6.0,8.0,-33.0,-14.0,-3.0,3
3.0,12.0,6.0,11.0,28.0,55.0,20.0,2.0,29.0,-3.0,-6.0,-12.0,-49.0,-105.0,-20.0,-10.0,-1.0,-1.0,-2.0,-3.0,18.0,29.0,4.0,-11.0,0.0,3.0,4.0,7.0,6.0,35.0,4.0,9.0,5.0,-4.0,-5.0,-5.0,3.0,32.0,-3.0,2.0,-22.0,-3.0,-1.0,2.0,-1.0,-19.0,-4.0,-10.0,5.0,1.0,1.0,3.0,5.0,6.0,-10.0,1.0,1.0,-2.0,-3.0,-5.0,3.0,5.0,-1.0,-8.0,3
-11.0,-2.0,4.0,7.0,8.0,17.0,4.0,-1.0,6.0,-5.0,-5.0,-10.0,-5.0,-69.0,-5.0,4.0,-7.0,-7.0,0.0,2.0,12.0,65.0,20.0,-7.0,-1.0,-10.0,4.0,2.0,1.0,29.0,18.0,14.0,-11.0,4.0,3.0,-2.0,-32.0,-80.0,-15.0,-5.0,20.0,7.0,1.0,4.0,11.0,24.0,1.0,-1.0,-25.0,-10.0,-11.0,-11.0,-16.0,-96.0,-25.0,-15.0,34.0,8.0,1.0,3.0,20.0,102.0,13.0,14.0,3
-10.0,-10.0,-6.0,-3.0,-12.0,-68.0,-16.0,-16.0,-7.0,7.0,4.0,5.0,34.0,83.0,22.0,2.0,-16.0,-4.0,-2.0,-8.0,-16.0,-76.0,-11.0,-7.0,7.0,-1.0,2.0,6.0,6.0,16.0,-3.0,-9.0,-9.0,-2.0,-2.0,-7.0,10.0,4.0,-1.0,-3.0,28.0,-3.0,-1.0,-2.0,-4.0,51.0,0.0,14.0,-5.0,7.0,1.0,1.0,-1.0,-8.0,0.0,-2.0,-12.0,-10.0,-5.0,3.0,20.0,7.0,2.0,-3.0,3
18.0,3.0,2.0,-3.0,-8.0,2.0,1.0,5.0,-18.0,-9.0,-8.0,-8.0,-4.0,-93.0,-24.0,-13.0,-3.0,14.0,8.0,10.0,0.0,54.0,28.0,7.0,-6.0,-9.0,-4.0,-10.0,-11.0,-128.0,-38.0,-13.0,-2.0,5.0,5.0,13.0,17.0,87.0,36.0,0.0,0.0,-4.0,-4.0,-5.0,4.0,-29.0,-12.0,-6.0,-17.0,-5.0,1.0,-6.0,-18.0,-51.0,-14.0,-13.0,-6.0,5.0,-4.0,-2.0,25.0,56.0,8.0,4.0,3
9.0,3.0,4.0,4.0,-9.0,-54.0,7.0,7.0,2.0,-2.0,0.0,5.0,20.0,69.0,13.0,14.0,-1.0,-3.0,0.0,-1.0,-17.0,13.0,-2.0,-6.0,5.0,1.0,-1.0,-3.0,2.0,-66.0,-9.0,-7.0,15.0,1.0,-3.0,0.0,4.0,75.0,13.0,19.0,-10.0,-1.0,1.0,-2.0,-12.0,-30.0,4.0,11.0,6.0,7.0,-6.0,-10.0,3.0,-2.0,-8.0,-13.0,-5.0,6.0,3.0,-3.0,-13.0,-30.0,-2.0,-10.0,3
-18.0,-3.0,-1.0,-3.0,-31.0,-43.0,-11.0,7.0,16.0,-1.0,-1.0,-3.0,-5.0,-28.0,-4.0,-7.0,-6.0,-7.0,-5.0,-1.0,-6.0,-39.0,-12.0,11.0,-7.0,-2.0,-1.0,-2.0,-8.0,-19.0,7.0,-4.0,-1.0,0.0,-1.0,7.0,34.0,44.0,-2.0,-2.0,-8.0,6.0,5.0,7.0,-8.0,10.0,11.0,-3.0,-1.0,-3.0,0.0,0.0,6.0,28.0,10.0,0.0,-6.0,5.0,2.0,1.0,1.0,2.0,-7.0,2.0,3
-2.0,-5.0,0.0,-1.0,22.0,9.0,-2.0,-3.0,-8.0,-1.0,-1.0,-4.0,-34.0,9.0,3.0,-3.0,5.0,-7.0,-1.0,-1.0,-11.0,-28.0,-2.0,6.0,-6.0,-1.0,-1.0,2.0,31.0,28.0,4.0,-13.0,-5.0,3.0,0.0,0.0,-6.0,56.0,7.0,-2.0,9.0,-1.0,1.0,-3.0,-6.0,-49.0,-3.0,4.0,2.0,1.0,-3.0,-1.0,-2.0,-20.0,-16.0,-11.0,-6.0,-1.0,2.0,6.0,-1.0,10.0,5.0,17.0,3
